"Building_Class","Zoning_Class","Lot_Extent","Lot_Size","Road_Type","Lane_Type","Property_Shape","Land_Outline","Lot_Configuration","Property_Slope","Neighborhood","Condition1","Condition2","House_Type","House_Design","Overall_Material","House_Condition","Construction_Year","Roof_Design","Roof_Quality","Exterior1st","Exterior2nd","Brick_Veneer_Type","Brick_Veneer_Area","Exterior_Material","Exterior_Condition","Foundation_Type","Basement_Height","Basement_Condition","Exposure_Level","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtUnfSF","Total_Basement_Area","Heating_Type","Heating_Quality","Air_Conditioning","Electrical_System","First_Floor_Area","Second_Floor_Area","LowQualFinSF","Grade_Living_Area","Underground_Full_Bathroom","Underground_Half_Bathroom","Full_Bathroom_Above_Grade","Half_Bathroom_Above_Grade","Bedroom_Above_Grade","Kitchen_Quality","Rooms_Above_Grade","Functional_Rate","Fireplaces","Fireplace_Quality","Garage","Garage_Built_Year","Garage_Finish","Garage_Size","Garage_Quality","Pavedd_Drive","W_Deck_Area","Open_Lobby_Area","Enclosed_Lobby_Area","Three_Season_Lobby_Area","Screen_Lobby_Area","Pool_Area","Pool_Quality","Fence_Quality","Miscellaneous_Feature","Miscellaneous_Value","Month_Sold","Year_Sold","Sale_Type","Sale_Condition","Sale_Price"
20,"RLD",126,1708.813901,1,"None",2,"HLS","I",0,"Crawfor","Norm","Norm","1Fam","1Story",5,5,1951,"Gable","SS","Wd Sdng","Wd Sdng",0,0,3,3,"CB",0,0,0,0,0,0,0,0,"GasA",2,1,"SBrkr",1226,0,0,1226,0,0,1,1,2,3,7,4,1,4,"Attchd",1951,3,2,3,2,174,24,120,0,228,0,0,"None","None",0,6,2007,"WD","Normal",144069.0965
50,"RLD",110,18589.1655,1,"None",1,"HLS","I",0,"Crawfor","Norm","Norm","1Fam","1.5Fin",4,6,1930,"Gable","SS","AsbShng","CmentBd",0,0,3,4,"BT",3,4,1,6,189,1,741,930,"GasA",5,1,"SBrkr",1230,525,0,1755,0,0,2,0,4,4,7,10,1,3,"Detchd",1930,1,1,2,2,0,40,0,0,0,0,0,"None","None",0,11,2007,"WD","Normal",180695.824566667
190,"RLD",79,4936.159167,1,"None",1,"Lvl","I",0,"Crawfor","Norm","Norm","2fmCon","1.5Fin",5,5,1941,"Gable","SS","VinylSd","VinylSd",0,0,3,3,"CB",3,2,1,2,533,1,195,728,"GasA",5,1,"SBrkr",760,595,0,1355,0,0,2,0,3,3,5,10,0,0,"Detchd",1966,1,2,3,2,0,0,0,0,144,0,0,"MnPrv","None",0,10,2007,"WD","Normal",144323.4746
20,"RLD",70,5289.348693,1,"None",1,"Lvl","CulDSac",0,"Crawfor","Norm","Norm","1Fam","1Story",6,4,1960,"Gable","SS","Wd Sdng","MetalSd",1,423,3,2,"CB",3,4,2,2,540,3,0,1560,"GasA",3,1,"SBrkr",1560,0,0,1560,0,0,1,1,3,3,6,10,3,3,"Attchd",1960,2,2,3,2,0,75,584,0,0,0,0,"None","None",0,5,2007,"WD","Normal",185314.495566667
20,"RLD",70,11882.96908,1,"None",1,"Lvl","CulDSac",0,"Crawfor","Norm","Norm","1Fam","1Story",6,6,1968,"Hip","SS","HdBoard","BrkFace",0,0,3,3,"PC",4,3,1,4,813,1,675,1488,"GasA",5,1,"SBrkr",1488,0,0,1488,0,1,2,0,3,3,7,10,2,4,"Attchd",1968,2,2,3,2,0,0,216,0,0,0,0,"None","None",0,9,2007,"CWD","Normal",189407.290866667
160,"RMD",24,17327.53368,1,"None",0,"Lvl","I",0,"Blueste","NoRMD","NoRMD","Twnhs","2Story",6,6,1980,"Gable","SS","MetalSd","MetalSd",0,0,3,4,"CB",4,3,1,6,330,1,186,516,"GasA",4,1,"SBrkr",529,516,0,1045,0,0,1,0,2,3,5,10,1,3,"Detchd",1980,1,2,3,2,180,0,0,0,0,0,0,"MnPrv","None",0,12,2007,"WD","NoRMDal",132269.941066667
20,"RLD",70,6140.80162,1,"None",2,"Lvl","I",0,"Crawfor","Norm","Norm","1Fam","1Story",4,5,1995,"Gable","SS","VinylSd","VinylSd",0,0,3,3,"PC",4,3,1,1,0,1,1680,1680,"GasA",4,1,"SBrkr",1680,0,0,1680,0,0,2,0,4,4,7,10,0,0,"Attchd",1996,1,2,3,2,152,0,0,0,0,0,0,"None","None",0,6,2007,"WD","Normal",183062.9996
120,"RMD",35,14061.64254,1,"None",1,"Bnk","I",1,"Blueste","NoRMD","NoRMD","TwnhsE","1Story",8,5,1988,"Gable","SS","HdBoard","HdBoard",0,0,3,3,"CB",4,3,4,6,577,1,427,1004,"GasA",4,1,"SBrkr",1020,0,0,1020,1,0,1,0,1,3,4,10,0,0,"Attchd",1988,1,2,3,2,135,0,0,0,0,0,0,"None","None",0,3,2007,"WD","NoRMDal",160952.643833333
20,"RLD",70,11789.20533,1,"None",1,"Bnk","C",0,"Crawfor","Norm","Norm","1Fam","1Story",7,5,1971,"Gable","SS","Plywood","Plywood",1,652,3,3,"CB",4,3,1,3,434,1,1262,1696,"GasA",5,1,"SBrkr",1696,0,0,1696,0,0,2,0,3,3,7,10,2,3,"Attchd",1971,3,2,3,2,0,146,0,0,0,0,0,"GdWo","None",0,2,2007,"WD","Normal",216259.617033333
20,"RLD",70,9634.794594,1,"None",1,"HLS","CulDSac",0,"Crawfor","Norm","Norm","1Fam","1Story",8,5,1986,"Gable","SS","WdShing","Plywood",0,0,4,3,"CB",4,3,1,1,0,1,279,279,"GasA",4,1,"SBrkr",2726,0,0,2726,0,0,2,1,2,4,6,10,1,4,"Attchd",1986,3,2,4,2,216,64,169,0,0,228,3,"None","None",0,8,2007,"WD","Normal",234373.9417
50,"RMD",50,9748.360555,1,"None",0,"Lvl","C",0,"IDOTRR","NoRMD","NoRMD","1Fam","1.5Fin",6,7,1940,"Gable","SS","Wd Sdng","Wd Sdng",0,0,3,3,"BT",3,3,1,5,375,1,345,720,"GasA",4,1,"FuseA",720,495,0,1215,0,0,1,0,3,4,6,10,0,0,"Detchd",1965,3,2,3,2,0,0,30,0,0,0,0,"MnPrv","None",0,5,2007,"WD","NoRMDal",125771.916
50,"RMD",50,6937.262823,1,"None",0,"Lvl","I",0,"IDOTRR","Artery","NoRMD","1Fam","1.5Fin",5,7,1925,"Gable","SS","VinylSd","VinylSd",0,0,4,4,"BT",3,1,1,1,0,1,936,936,"GasA",5,1,"SBrkr",936,665,0,1601,0,0,2,0,3,3,6,10,0,0,"No Garage",1925,0,0,0,0,0,0,0,176,0,0,0,"None","None",0,9,2007,"WD","NoRMDal",132590.456333333
70,"RMD",50,4083.127272,1,"None",0,"Lvl","I",0,"IDOTRR","NoRMD","NoRMD","1Fam","2Story",5,6,1923,"Gable","SS","Wd Sdng","Plywood",0,0,3,3,"BT",4,3,1,5,548,1,311,859,"GasA",5,1,"SBrkr",942,886,0,1828,0,0,2,0,3,4,6,10,0,0,"No Garage",1923,0,0,0,2,174,0,212,0,0,0,0,"MnPrv","None",0,3,2007,"WD","Alloca",145233.577933333
30,"RMD",46,16470.91142,1,"None",0,"Lvl","I",0,"IDOTRR","Artery","NoRMD","1Fam","1Story",5,7,1922,"Gable","SS","Stucco","Stucco",0,0,3,3,"BT",3,3,1,1,0,1,816,816,"GasA",5,1,"SBrkr",816,0,0,816,0,0,1,0,2,3,5,10,0,0,"Detchd",1922,1,1,2,0,0,0,96,0,0,0,0,"None","None",0,9,2007,"WD","NoRMDal",104562.5421
50,"RMD",64,17470.25391,1,"None",0,"Lvl","C",0,"IDOTRR","NoRMD","NoRMD","1Fam","1.5Fin",2,4,1939,"Gable","SS","MetalSd","MetalSd",0,0,3,3,"BT",0,0,0,0,0,0,0,0,"GasA",5,1,"SBrkr",640,0,205,845,0,0,1,0,1,3,4,2,0,0,"Detchd",1950,1,1,3,0,48,0,0,0,0,0,0,"None","None",0,3,2007,"WD","NoRMDal",84764.9276333334
190,"Commer",75,9723.159216,1,"None",0,"Lvl","I",0,"IDOTRR","Feedr","Norm","2fmCon","2Story",5,6,1895,"Gable","SS","VinylSd","VinylSd",0,0,3,4,"CB",3,3,1,1,0,1,957,957,"GasA",2,0,"SBrkr",1034,957,0,1991,0,0,2,0,4,3,9,10,0,0,"No Garage",1895,0,0,0,0,0,0,133,0,0,0,0,"None","None",0,6,2007,"WD","Normal",129494.242266667
20,"Commer",65,10032.35432,1,"None",0,"Lvl","C",0,"IDOTRR","Norm","Norm","1Fam","1Story",4,6,1957,"Gable","SS","MetalSd","MetalSd",0,0,3,3,"CB",3,3,1,6,967,1,106,1073,"GasA",4,1,"FuseA",1073,0,0,1073,1,0,1,0,3,3,6,10,0,0,"Detchd",1985,1,2,3,2,0,444,0,0,0,0,0,"None","None",0,8,2007,"WD","Abnorml",128241.809033333
30,"Commer",60,126.2502804,1,"None",0,"Lvl","I",0,"IDOTRR","Norm","Norm","1Fam","1Story",5,9,1930,"Hip","SS","MetalSd","MetalSd",0,0,4,3,"BT",3,3,1,5,737,1,100,837,"GasA",5,1,"SBrkr",1001,0,0,1001,0,0,1,0,2,4,5,10,0,0,"Detchd",1930,1,1,3,0,154,0,42,86,0,0,0,"None","None",0,11,2007,"WD","Normal",118445.089533333
120,"RMD",59,9475.367764,1,"None",1,"HLS","I",1,"Crawfor","NoRMD","NoRMD","TwnhsE","1Story",8,5,2006,"Hip","SS","CemntBd","CmentBd",2,473,4,3,"PC",4,3,4,6,1573,1,0,1573,"GasA",4,1,"SBrkr",1625,0,0,1625,1,1,2,0,2,4,5,10,1,4,"Attchd",2006,3,2,3,2,123,0,0,0,153,0,0,"None","None",0,10,2007,"New","Partial",258437.527166667
85,"RLD",74,7037.524614,1,"None",1,"Bnk","CulDSac",0,"Mitchel","Norm","Norm","1Fam","SFoyer",6,6,1979,"Gable","SS","HdBoard","Wd Shng",0,0,3,3,"CB",4,3,3,6,1001,1,0,1001,"GasA",3,1,"SBrkr",1299,0,0,1299,1,0,2,0,2,4,5,10,1,1,"BuiltIn",1979,2,2,3,2,84,0,222,0,0,0,0,"MnPrv","None",0,1,2007,"WD","Normal",158778.047633333
20,"RLD",80,9365.580308,1,"None",0,"Lvl","I",0,"Mitchel","Norm","Norm","1Fam","1Story",5,5,2002,"Gable","SS","VinylSd","VinylSd",1,166,4,3,"PC",4,3,1,6,585,1,856,1441,"GasA",5,1,"SBrkr",1392,0,0,1392,0,0,2,0,3,4,6,10,1,4,"Attchd",2002,3,3,3,2,168,49,0,0,0,0,0,"None","None",0,12,2007,"WD","Normal",182101.1892
20,"RLD",44,7388.970453,1,"None",1,"Lvl","CulDSac",0,"Mitchel","Norm","Norm","1Fam","1Story",7,5,2002,"Gable","SS","VinylSd","VinylSd",0,0,4,3,"PC",4,3,1,6,1392,1,17,1409,"GasA",5,1,"SBrkr",1409,0,0,1409,1,0,1,1,1,4,4,10,1,4,"Attchd",2002,2,2,3,2,0,144,0,0,145,0,0,"None","None",0,7,2007,"WD","Normal",195839.3665
20,"RLD",74,4327.086375,1,"None",1,"Lvl","CulDSac",0,"Mitchel","Norm","Norm","1Fam","1Story",7,5,1991,"Gable","SS","HdBoard","HdBoard",0,0,3,3,"PC",4,3,1,6,1239,1,215,1454,"GasA",3,1,"SBrkr",1478,0,0,1478,1,0,2,0,3,3,6,10,1,3,"Attchd",1991,1,2,3,2,114,22,0,0,0,0,0,"None","None",0,5,2007,"WD","Normal",188156.341366667
80,"RLD",74,8197.605119,1,"None",1,"Lvl","I",0,"Mitchel","Norm","Norm","1Fam","SLvl",7,6,1975,"Gable","SS","Plywood","Plywood",2,50,3,3,"CB",3,3,3,3,224,6,98,852,"GasA",3,1,"SBrkr",918,0,0,918,0,1,1,0,3,3,4,10,0,0,"Attchd",1975,1,1,3,2,192,84,0,0,0,0,0,"None","None",0,3,2007,"WD","Normal",147910.138233333
85,"RLD",82,2942.306175,1,"None",1,"Lvl","C",0,"Mitchel","Norm","Norm","1Fam","SFoyer",6,6,1974,"Gable","SS","Plywood","Plywood",0,0,3,3,"CB",4,3,3,5,924,1,46,970,"GasA",3,1,"SBrkr",1026,0,0,1026,1,0,1,0,2,3,5,10,1,1,"Attchd",1974,1,2,3,2,193,0,0,0,0,0,0,"None","None",0,4,2007,"WD","Normal",143709.870933333
120,"RLD",46,7169.906975,1,"None",1,"Lvl","I",0,"Timber","Norm","Norm","TwnhsE","1Story",7,6,1987,"Gable","SS","VinylSd","VinylSd",1,352,4,3,"BT",4,3,3,6,949,1,552,1501,"GasA",5,1,"SBrkr",1501,0,0,1501,1,0,2,0,2,4,5,10,2,3,"Attchd",1987,3,2,3,2,240,0,0,0,0,0,0,"None","None",0,10,2007,"WD","Normal",223123.808133333
20,"RLD",149,7551.515191,1,"None",0,"Lvl","I",0,"Timber","Norm","Norm","1Fam","1Story",6,8,1958,"Hip","SS","HdBoard","HdBoard",1,1224,3,4,"CB",3,3,1,1,0,1,585,585,"GasA",4,1,"SBrkr",2279,0,0,2279,0,0,2,1,4,4,7,10,1,4,"Attchd",1958,2,2,3,2,274,0,0,0,138,0,0,"GdPrv","None",0,7,2007,"WD","Normal",195272.638566667
20,"RLD",67,11352.11838,1,"None",1,"HLS","I",0,"Timber","Norm","Norm","1Fam","1Story",7,5,2006,"Gable","SS","VinylSd","VinylSd",0,0,4,3,"PC",4,3,1,1,0,1,1689,1689,"GasA",5,1,"SBrkr",1689,0,0,1689,0,0,2,0,3,4,7,10,0,0,"Attchd",2007,3,2,3,2,100,39,0,0,0,0,0,"None","None",0,4,2007,"New","Partial",230769.5022
20,"RLD",68,4630.636155,1,"None",1,"HLS","I",0,"Timber","Norm","Norm","1Fam","1Story",8,5,2006,"Hip","SS","VinylSd","VinylSd",0,0,4,3,"PC",4,3,3,6,583,1,963,1546,"GasA",5,1,"SBrkr",1564,0,0,1564,0,0,2,0,2,5,6,10,1,4,"Attchd",2207,2,2,3,2,132,0,0,0,0,0,0,"None","None",0,9,2007,"New","Partial",250542.405666667
20,"RLD",42,209.9480942,1,"None",0,"Lvl","CulDSac",0,"Timber","Norm","Norm","1Fam","1Story",7,7,1985,"Gable","SS","Plywood","Plywood",0,0,3,3,"CB",4,3,1,5,215,4,970,1265,"GasA",4,1,"SBrkr",1240,0,0,1240,0,1,2,0,3,4,6,10,0,0,"Attchd",1985,1,2,3,2,232,0,0,0,0,0,0,"None","None",0,7,2007,"WD","Normal",177221.7282
20,"RLD",82,3538.44857,1,"None",1,"Lvl","I",0,"Timber","Norm","Norm","1Fam","1Story",8,5,2001,"Gable","SS","VinylSd","VinylSd",1,86,4,3,"PC",5,3,2,6,250,1,1017,1267,"GasA",5,1,"SBrkr",1312,0,0,1312,0,0,2,0,2,4,5,10,0,0,"Attchd",2001,1,2,3,2,256,28,0,0,0,0,0,"None","None",0,1,2007,"WD","Normal",200933.219633333
20,"RLD",80,12716.02627,1,"None",0,"Lvl","I",0,"Timber","Norm","Norm","1Fam","1Story",8,5,2002,"Hip","SS","VinylSd","VinylSd",1,886,4,3,"PC",4,3,3,6,1329,1,593,1922,"GasA",5,1,"SBrkr",1922,0,0,1922,1,0,2,0,2,4,6,10,1,5,"Attchd",2002,3,3,3,2,201,64,0,0,0,0,0,"None","None",0,4,2007,"WD","Normal",291342.155666667
20,"RLD",82,13921.54022,1,"None",1,"Lvl","I",0,"Timber","Norm","Norm","1Fam","1Story",6,5,1996,"Gable","SS","VinylSd","VinylSd",1,203,4,3,"PC",5,3,1,1,0,1,1491,1491,"GasA",5,1,"SBrkr",1491,0,0,1491,0,0,2,0,3,3,7,10,1,3,"Attchd",1996,3,2,3,2,0,35,0,0,0,0,0,"None","None",0,11,2007,"WD","Normal",198975.8217
60,"RLD",82,4920.527706,1,"None",1,"Lvl","I",0,"Timber","Norm","Norm","1Fam","2Story",7,5,2003,"Gable","SS","VinylSd","VinylSd",1,94,4,3,"PC",4,3,4,6,766,1,356,1122,"GasA",5,1,"SBrkr",1146,1340,0,2486,1,0,3,1,5,4,10,10,1,4,"BuiltIn",2003,3,2,3,2,143,32,0,0,0,0,0,"None","None",0,7,2007,"WD","Normal",262244.517233333
20,"RLD",85,13195.98338,1,"None",1,"HLS","I",0,"Timber","PosA","PosA","1Fam","1Story",10,5,2006,"Hip","SS","MetalSd","MetalSd",1,242,5,3,"PC",5,3,4,1,0,1,1824,1824,"GasA",5,1,"SBrkr",1824,0,0,1824,0,0,2,0,3,5,8,10,1,4,"Attchd",2006,3,3,3,2,160,36,0,0,108,0,0,"None","None",0,9,2007,"New","Partial",281736.302533333
20,"RLD",200,11069.93324,1,"None",0,"Lvl","I",0,"Mitchel","Artery","Norm","1Fam","1Story",3,5,1953,"Gable","SS","MetalSd","MetalSd",0,0,3,3,"CB",0,0,0,0,0,0,0,0,"GasA",5,1,"SBrkr",2034,0,0,2034,0,0,1,0,2,3,9,4,0,0,"2Types",1953,2,4,3,0,483,266,0,0,0,561,2,"GdPrv","None",0,6,2007,"WD","Normal",141359.014066667
120,"RMD",62,1343.815225,1,"None",1,"Lvl","FR3P",0,"Mitchel","NoRMD","NoRMD","TwnhsE","SFoyer",6,5,1996,"Gable","SS","VinylSd","VinylSd",1,134,3,3,"PC",5,3,3,3,16,6,0,920,"GasA",5,1,"SBrkr",936,0,0,936,2,0,0,1,0,3,3,10,0,0,"Attchd",1996,3,2,3,2,0,40,0,0,0,0,0,"None","None",0,6,2007,"WD","NoRMDal",135236.218533333
160,"RMD",21,10164.77534,1,"None",0,"Lvl","I",0,"MeadowV","NoRMD","NoRMD","Twnhs","2Story",4,4,1972,"Gable","SS","CemntBd","CmentBd",0,0,3,3,"CB",3,3,1,4,252,1,294,546,"GasA",3,1,"SBrkr",546,546,0,1092,0,0,1,1,3,3,5,10,0,0,"Attchd",1972,1,1,3,2,0,0,0,0,0,0,0,"None","None",0,5,2007,"WD","NoRMDal",91594.8363666666
180,"RMD",21,7602.421511,1,"None",0,"Lvl","I",0,"MeadowV","NoRMD","NoRMD","Twnhs","SLvl",4,5,1970,"Gable","SS","CemntBd","CmentBd",0,0,3,3,"CB",4,3,3,6,503,1,27,530,"GasA",3,1,"SBrkr",530,462,0,992,1,0,1,0,2,3,4,10,0,0,"BuiltIn",1970,3,1,3,2,112,97,0,0,0,0,0,"None","None",0,7,2007,"WD","NoRMDal",95048.7479333334
160,"RMD",21,8067.611278,1,"None",0,"Lvl","I",0,"MeadowV","NoRMD","NoRMD","TwnhsE","2Story",4,6,1970,"Gable","SS","CemntBd","CmentBd",1,189,3,3,"CB",3,3,1,5,384,1,162,546,"GasA",5,1,"SBrkr",546,546,0,1092,0,0,1,1,3,3,5,10,0,0,"No Garage",1970,0,0,0,2,0,64,0,0,0,0,0,"None","None",0,5,2007,"WD","NoRMDal",92295.4914
160,"RMD",21,14403.55859,1,"None",0,"Lvl","I",0,"MeadowV","NoRMD","NoRMD","Twnhs","2Story",4,3,1976,"Gable","SS","CemntBd","CmentBd",0,0,3,3,"CB",3,3,1,1,0,1,546,546,"GasA",5,1,"SBrkr",546,546,0,1092,0,0,1,1,3,3,6,10,0,0,"Attchd",1976,1,1,3,2,0,0,0,0,0,0,0,"GdWo","None",0,4,2007,"COD","NoRMDal",92658.9604
85,"RLD",72,15827.6976,1,"None",0,"Lvl","I",0,"Mitchel","Norm","Norm","1Fam","SFoyer",5,5,1977,"Gable","SS","Plywood","Plywood",1,144,3,3,"PC",4,3,3,6,923,1,0,923,"GasA",3,1,"SBrkr",1008,0,0,1008,1,0,1,0,1,4,4,10,1,2,"Attchd",1977,3,2,3,2,201,66,0,0,0,0,0,"MnPrv","None",0,7,2007,"WD","Normal",149608.5003
80,"RLD",74,9015.780245,1,"None",1,"Low","C",1,"Mitchel","Norm","Norm","1Fam","SLvl",6,6,1977,"Gable","SS","HdBoard","Plywood",0,0,3,3,"PC",4,3,4,6,1148,1,96,1244,"GasA",3,1,"SBrkr",1356,0,0,1356,2,0,2,0,3,3,6,10,1,3,"Attchd",1977,3,2,3,2,1424,0,0,0,0,0,0,"MnPrv","None",0,9,2007,"WD","Normal",170290.238333333
20,"RLD",61,16798.96783,1,"None",1,"Lvl","I",0,"Mitchel","Norm","Norm","1Fam","1Story",5,6,1977,"Gable","SS","Plywood","Plywood",0,0,3,2,"PC",3,3,2,5,1112,1,48,1160,"GasA",3,1,"SBrkr",1676,0,0,1676,1,0,1,1,3,4,6,6,2,3,"Attchd",1977,2,2,3,1,690,90,0,0,0,0,0,"GdPrv","None",0,5,2007,"WD","Normal",183194.8596
60,"RLD",68,12472.58318,1,"None",1,"Lvl","C",0,"Mitchel","Norm","Norm","1Fam","2Story",5,7,1977,"Gable","SS","Plywood","Plywood",0,0,3,3,"PC",4,3,1,3,531,1,185,716,"GasA",5,1,"SBrkr",716,716,0,1432,1,0,1,1,3,3,6,10,1,4,"Attchd",1977,3,2,3,2,0,136,0,0,240,0,0,"GdPrv","None",0,6,2007,"WD","Normal",160575.423833333
85,"RLD",50,7182.33418,1,"None",0,"Lvl","I",0,"Mitchel","Norm","Norm","1Fam","SFoyer",5,7,1971,"Gable","SS","Wd Sdng","HdBoard",0,0,3,3,"CB",4,3,3,6,796,1,0,796,"GasA",3,1,"SBrkr",796,0,0,796,0,1,1,0,2,3,5,10,0,0,"No Garage",1971,0,0,0,2,129,0,0,0,0,0,0,"GdWo","None",0,9,2007,"WD","Normal",119086.9757
20,"RLD",124,14060.67273,1,"None",0,"Lvl","I",0,"Mitchel","Norm","Norm","1Fam","1Story",4,3,1961,"Shed","SS","Plywood","Plywood",1,198,3,3,"CB",3,3,1,4,811,1,585,1396,"GasA",3,0,"SBrkr",1608,0,0,1608,0,0,1,0,3,3,6,10,0,0,"Attchd",1961,1,1,3,2,152,38,0,0,0,0,0,"None","None",0,11,2007,"COD","Abnorml",148566.4627
20,"RLD",74,10314.92414,1,"None",2,"Lvl","C",0,"Mitchel","Norm","Norm","1Fam","1Story",5,6,1976,"Gable","SS","Plywood","Plywood",0,0,3,3,"PC",4,3,1,2,1090,1,0,1090,"GasA",3,1,"SBrkr",1178,0,0,1178,1,0,1,1,3,3,6,10,0,0,"Attchd",1976,1,2,3,2,0,44,0,0,88,0,0,"MnPrv","None",0,6,2007,"WD","Normal",150251.1285
20,"RLD",65,11425.58009,1,"None",1,"Lvl","I",0,"Mitchel","Norm","Norm","1Fam","1Story",5,7,1983,"Gable","SS","HdBoard","HdBoard",0,0,3,3,"CB",4,3,1,5,596,1,220,816,"GasA",3,1,"SBrkr",816,0,0,816,1,0,1,0,2,3,4,10,0,0,"Attchd",1983,3,1,3,2,330,0,0,0,0,0,0,"MnPrv","None",0,5,2007,"WD","Normal",128764.2362
20,"RLD",62,9784.907361,1,"None",0,"Lvl","I",0,"Mitchel","Norm","Norm","1Fam","1Story",5,6,1984,"Gable","SS","Plywood","HdBoard",0,0,3,3,"CB",3,3,1,5,516,1,348,864,"GasA",3,1,"SBrkr",887,0,0,887,0,1,1,0,3,3,5,10,0,0,"Attchd",1984,2,1,3,2,140,0,0,0,0,0,0,"None","None",0,12,2007,"WD","Normal",124960.6365
20,"RLD",73,18869.37402,1,"None",1,"Lvl","I",0,"NAmes","Norm","Norm","1Fam","1Story",6,5,1954,"Hip","SS","Wd Sdng","Wd Sdng",2,28,3,3,"CB",3,3,1,4,468,3,171,1178,"GasA",4,1,"SBrkr",1293,0,0,1293,1,0,2,0,2,3,5,10,0,0,"Attchd",1954,2,2,3,2,280,0,0,0,0,0,0,"None","None",0,5,2006,"WD","Normal",150938.989933333
20,"RLD",85,3022.051209,1,"None",1,"Lvl","I",0,"NAmes","Norm","Norm","1Fam","1Story",6,6,1956,"Hip","SS","VinylSd","VinylSd",1,244,3,4,"CB",3,3,1,3,773,1,235,1008,"GasA",3,1,"SBrkr",1024,0,0,1024,1,0,1,0,2,4,5,10,2,3,"Attchd",1956,1,1,3,2,0,0,0,0,280,0,0,"None","None",0,8,2006,"WD","Normal",138079.139166667
20,"RLD",73,12010.40447,1,"None",1,"Lvl","C",0,"NAmes","Norm","Norm","1Fam","1Story",5,5,1957,"Gable","SS","Wd Sdng","Wd Sdng",2,302,3,3,"CB",3,3,2,3,1127,1,490,1617,"GasA",2,1,"SBrkr",1797,0,0,1797,0,0,1,1,3,3,7,10,1,3,"Attchd",1957,1,3,3,2,0,0,0,0,0,0,0,"None","None",0,6,2006,"WD","Normal",164442.6424
20,"RLD",73,13094.87963,1,"None",1,"Low","CulDSac",2,"NAmes","Norm","Norm","1Fam","1Story",6,6,1957,"Gable","SS","Wd Sdng","Wd Sdng",2,902,3,3,"CB",4,3,4,5,1110,1,595,1705,"GasA",5,1,"SBrkr",1390,0,0,1390,1,0,1,1,1,5,4,4,2,4,"Attchd",1957,1,2,3,2,0,189,0,0,0,0,0,"None","None",0,10,2006,"WD","Abnorml",172225.058333333
20,"RLD",90,4072.102271,1,"None",0,"Lvl","C",0,"NAmes","Norm","Norm","1Fam","1Story",7,6,1969,"Gable","SS","HdBoard","HdBoard",1,434,3,4,"CB",3,3,2,1,0,1,1851,1851,"GasA",4,1,"SBrkr",1851,0,0,1851,0,0,2,0,3,3,8,10,1,3,"Attchd",1969,3,2,3,2,0,146,0,0,0,0,0,"None","None",0,3,2006,"WD","Normal",192141.586566667
60,"RLD",60,11174.59373,1,"None",1,"Lvl","I",0,"Gilbert","Norm","Norm","1Fam","2Story",6,5,1997,"Gable","SS","VinylSd","VinylSd",0,0,3,3,"PC",3,3,1,6,700,1,113,813,"GasA",5,1,"SBrkr",813,712,0,1525,1,0,2,1,3,3,6,10,1,3,"Attchd",1997,3,2,3,2,421,72,0,0,0,0,0,"None","None",0,5,2006,"WD","Normal",182885.361766667
60,"RLD",64,4118.227658,1,"None",2,"Lvl","I",0,"Gilbert","Norm","Norm","1Fam","2Story",6,5,1995,"Gable","SS","HdBoard","HdBoard",0,0,3,3,"PC",4,3,1,1,0,1,781,781,"GasA",4,1,"SBrkr",781,890,0,1671,0,0,2,1,3,3,7,10,1,3,"Attchd",1995,3,2,3,2,0,84,0,0,0,0,0,"None","None",0,2,2006,"WD","Normal",180767.631633333
60,"RLD",54,5640.579265,1,"None",1,"Lvl","I",0,"Gilbert","Norm","Norm","1Fam","2Story",6,5,1996,"Gable","SS","HdBoard","HdBoard",0,0,3,3,"PC",4,3,1,1,0,1,821,821,"GasA",4,1,"SBrkr",821,955,0,1776,0,0,2,1,3,3,7,10,1,3,"BuiltIn",1996,3,2,3,2,286,116,0,0,0,0,0,"None","None",0,5,2006,"WD","Normal",184858.654066667
60,"RLD",50,9694.440681,1,"None",1,"HLS","CulDSac",0,"Gilbert","Norm","Norm","1Fam","2Story",8,5,2005,"Gable","SS","VinylSd","VinylSd",1,216,4,3,"PC",4,3,1,1,0,1,1074,1074,"GasA",5,1,"SBrkr",1074,990,0,2064,0,0,2,1,4,4,7,10,1,4,"Attchd",2005,3,2,3,2,0,119,0,0,0,0,0,"None","None",0,1,2006,"WD","Normal",242147.065966667
60,"RLD",42,6712.983852,1,"None",1,"HLS","CulDSac",0,"Gilbert","Norm","Norm","1Fam","2Story",7,5,2005,"Gable","SS","VinylSd","VinylSd",1,248,4,3,"PC",4,3,3,6,60,1,1640,1700,"GasA",5,1,"SBrkr",1700,512,0,2212,1,0,2,1,3,4,9,10,1,4,"Attchd",2006,3,3,3,2,237,38,0,0,115,0,0,"None","None",0,5,2006,"New","Partial",242961.468166667
160,"RLD",68,14743.48411,1,"None",1,"Lvl","I",0,"StoneBr","Norm","Norm","1Fam","2Story",8,5,1994,"Gable","SS","CemntBd","CmentBd",0,0,4,3,"PC",4,3,1,1,0,1,2062,2062,"GasA",5,1,"SBrkr",2079,608,0,2687,0,0,2,1,4,4,9,10,0,0,"Attchd",1994,3,2,3,2,168,12,0,0,0,0,0,"None","None",0,12,2006,"WD","Normal",258225.481133333
